date_key,full_date,day,day_of_week,day_name,week_of_year,month,month_name,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,fiscal_year,fiscal_quarter
1427,2014-11-27,27,3,Thursday,48,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1428,2014-11-28,28,4,Friday,48,11,November,4,2014,0,0,0,0,0,0,0,2015,3
1429,2014-11-29,29,5,Saturday,48,11,November,4,2014,1,0,0,0,0,0,0,2015,3
1430,2014-11-30,30,6,Sunday,48,11,November,4,2014,1,0,1,0,0,0,0,2015,3
1431,2014-12-01,1,0,Monday,49,12,December,4,2014,0,1,0,0,0,0,0,2015,3
1432,2014-12-02,2,1,Tuesday,49,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1433,2014-12-03,3,2,Wednesday,49,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1434,2014-12-04,4,3,Thursday,49,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1435,2014-12-05,5,4,Friday,49,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1436,2014-12-06,6,5,Saturday,49,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1437,2014-12-07,7,6,Sunday,49,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1438,2014-12-08,8,0,Monday,50,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1439,2014-12-09,9,1,Tuesday,50,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1440,2014-12-10,10,2,Wednesday,50,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1441,2014-12-11,11,3,Thursday,50,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1442,2014-12-12,12,4,Friday,50,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1443,2014-12-13,13,5,Saturday,50,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1444,2014-12-14,14,6,Sunday,50,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1445,2014-12-15,15,0,Monday,51,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1446,2014-12-16,16,1,Tuesday,51,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1447,2014-12-17,17,2,Wednesday,51,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1448,2014-12-18,18,3,Thursday,51,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1449,2014-12-19,19,4,Friday,51,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1450,2014-12-20,20,5,Saturday,51,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1451,2014-12-21,21,6,Sunday,51,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1452,2014-12-22,22,0,Monday,52,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1453,2014-12-23,23,1,Tuesday,52,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1454,2014-12-24,24,2,Wednesday,52,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1455,2014-12-25,25,3,Thursday,52,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1456,2014-12-26,26,4,Friday,52,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1457,2014-12-27,27,5,Saturday,52,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1458,2014-12-28,28,6,Sunday,52,12,December,4,2014,1,0,0,0,0,0,0,2015,3
1459,2014-12-29,29,0,Monday,1,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1460,2014-12-30,30,1,Tuesday,1,12,December,4,2014,0,0,0,0,0,0,0,2015,3
1461,2014-12-31,31,2,Wednesday,1,12,December,4,2014,0,0,1,0,1,0,1,2015,3
1462,2015-01-01,1,3,Thursday,1,1,January,1,2015,0,1,0,1,0,1,0,2015,4
1463,2015-01-02,2,4,Friday,1,1,January,1,2015,0,0,0,0,0,0,0,2015,4
1464,2015-01-03,3,5,Saturday,1,1,January,1,2015,1,0,0,0,0,0,0,2015,4
1465,2015-01-04,4,6,Sunday,1,1,January,1,2015,1,0,0,0,0,0,0,2015,4
1466,2015-01-05,5,0,Monday,2,1,January,1,2015,0,0,0,0,0,0,0,2015,4
1467,2015-01-06,6,1,Tuesday,2,1,January,1,2015,0,0,0,0,0,0,0,2015,4
1468,2015-01-07,7,2,Wednesday,2,1,January,1,2015,0,0,0,0,0,0,0,2015,4
